Mass Number (A),Atomic Number (Z),Element,Half-Life (s),Beta Branch Ratio,Beta Partial Half-Life (log(s)),Q_beta- WS4 (keV),Q_beta- WS4+RBF (keV),Pairing Term,Predicted Half-Life (log(s)),Uncertainty (std dev),Lower CI (95%),Upper CI (95%)
179.0,68.0,,,,,5641.099999999999,5679.9000000000015,0,0.42770964,0.5162002,-0.5840427,1.439462
180.0,68.0,,,,,4632.300000000003,4717.299999999988,1,0.09206194,0.43214917,-0.75495046,0.93907434
181.0,68.0,,,,,6520.200000000001,6561.900000000005,0,-0.05516553,0.43315303,-0.9041455,0.7938144
182.0,68.0,,,,,5447.0,5518.699999999997,1,-0.41969204,0.37768528,-1.1599553,0.32057112
183.0,68.0,,,,,7240.700000000001,7221.5999999999985,0,-0.32658386,0.3968061,-1.1043239,0.45115608
184.0,68.0,,,,,6336.100000000002,6302.200000000001,1,-0.74368626,0.35975078,-1.4487978,-0.038574696
185.0,68.0,,,,,8458.500000000002,8402.999999999998,0,-0.7287948,0.3587769,-1.4319975,-0.025592089
186.0,68.0,,,,,6871.499999999998,6805.4,1,-0.85035884,0.36641237,-1.5685271,-0.13219059
187.0,68.0,,,,,8285.400000000001,8217.800000000001,0,-0.7045247,0.35722342,-1.4046826,-0.0043667555
188.0,68.0,,,,,7471.1,7407.800000000001,1,-0.9169231,0.37072477,-1.6435437,-0.19030255
189.0,68.0,,,,,9641.6,9585.5,0,-0.89873385,0.36954224,-1.6230366,-0.17443103
190.0,68.0,,,,,8579.6,8531.599999999999,1,-1.0386747,0.37872094,-1.7809677,-0.29638165
191.0,68.0,,,,,10123.500000000002,10083.2,0,-0.9526659,0.37305826,-1.6838601,-0.22147173
192.0,68.0,,,,,9194.4,9160.7,1,-1.1068873,0.38326254,-1.8580819,-0.35569274
193.0,68.0,,,,,10901.1,10872.9,0,-1.0395083,0.37878147,-1.78192,-0.29709667
194.0,68.0,,,,,9986.399999999998,9962.5,1,-1.1950653,0.38920325,-1.9579036,-0.4322269
195.0,68.0,,,,,12406.499999999996,12386.1,0,-1.2060826,0.38996086,-1.9704058,-0.4417593
196.0,68.0,,,,,11684.399999999994,11667.1,1,-1.3827391,0.4020999,-2.170855,-0.5946232
197.0,68.0,,,,,13367.600000000006,13352.999999999993,0,-1.3130276,0.39727974,-2.0916958,-0.53435934
198.0,68.0,,,,,12513.200000000004,12501.5,1,-1.4751904,0.40857983,-2.276007,-0.6743739
199.0,68.0,,,,,14163.799999999996,14154.800000000005,0,-1.4019077,0.40344718,-2.1926641,-0.6111512
200.0,68.0,,,,,13320.5,13314.200000000012,1,-1.5652864,0.41497576,-2.378639,-0.7519339
201.0,68.0,,,,,14683.700000000004,14679.999999999993,0,-1.4605186,0.40755677,-2.2593298,-0.6617073
202.0,68.0,,,,,13779.299999999988,13778.0,1,-1.6172036,0.41869813,-2.437852,-0.7965552
203.0,68.0,,,,,15113.399999999994,15114.199999999995,0,-1.509248,0.41099936,-2.3148067,-0.7036893
204.0,68.0,,,,,14033.899999999994,14036.399999999994,1,-1.6467507,0.42082882,-2.4715753,-0.8219262
205.0,68.0,,,,,15346.699999999995,15350.399999999994,0,-1.5364614,0.41293234,-2.3458087,-0.72711396
206.0,68.0,,,,,14531.300000000005,14535.900000000009,1,-1.7028966,0.42490113,-2.5357027,-0.87009037
207.0,68.0,,,,,15964.699999999995,15969.799999999988,0,-1.6058191,0.41789123,-2.424886,-0.7867523
208.0,68.0,,,,,15226.799999999988,15232.199999999984,1,-1.7837605,0.43079895,-2.6281266,-0.9393946
209.0,68.0,,,,,16653.79999999999,16659.300000000003,0,-1.6829662,0.42346328,-2.5129542,-0.85297817
210.0,68.0,,,,,15878.700000000012,15884.099999999977,1,-1.8607874,0.43647307,-2.7162747,-1.0053002
211.0,68.0,,,,,17313.70000000001,17318.899999999994,0,-1.7569144,0.42886016,-2.5974803,-0.91634846
212.0,68.0,,,,,16425.5,16430.600000000006,1,-1.925724,0.4413016,-2.7906752,-1.0607729
213.0,68.0,,,,,17607.399999999994,17612.5,0,-1.7909284,0.43137446,-2.6364224,-0.9454344
214.0,68.0,,,,,16827.300000000017,16832.300000000017,1,-1.9739809,0.44491544,-2.8460152,-1.1019466
215.0,68.0,,,,,18169.300000000017,18174.4,0,-1.8545668,0.43611562,-2.7093534,-0.9997802
216.0,68.0,,,,,17574.800000000017,17580.100000000006,1,-2.062005,0.4515738,-2.9470897,-1.1769204
217.0,68.0,,,,,19118.10000000001,19123.600000000035,0,-1.9608223,0.44412017,-2.8312979,-1.0903468
218.0,68.0,,,,,18518.199999999983,18523.900000000023,1,-2.172564,0.4600501,-3.0742621,-1.2708658
219.0,68.0,,,,,19804.9,19810.9,0,-2.040455,0.4501601,-2.9227688,-1.1581414
220.0,68.0,,,,,19158.20000000004,19164.4,1,-2.2482219,0.4659201,-3.1614254,-1.3350184
221.0,68.0,,,,,20461.4,20467.800000000017,0,-2.1168337,0.45601165,-3.0106165,-1.2230508
222.0,68.0,,,,,19840.599999999977,19847.199999999983,1,-2.3287573,0.47223347,-3.254335,-1.4031796
223.0,68.0,,,,,21078.50000000003,21085.099999999977,0,-2.1891892,0.4615972,-3.0939198,-1.2844586
224.0,68.0,,,,,20435.50000000003,20442.20000000001,1,-1.9886317,0.35911873,-2.6925044,-1.284759
225.0,68.0,,,,,21605.399999999965,21612.100000000035,0,-1.817368,0.3737429,-2.549904,-1.084832
226.0,68.0,,,,,21074.400000000023,21080.9,1,-2.0259361,0.35737562,-2.7263923,-1.3254799
227.0,68.0,,,,,22431.20000000001,22437.60000000001,0,-1.8688114,0.37205073,-2.5980308,-1.1395919
228.0,68.0,,,,,21956.29999999999,21962.49999999997,1,-2.077229,0.35504124,-2.77311,-1.3813481
229.0,68.0,,,,,23284.29999999999,23290.20000000001,0,-1.9219286,0.37031308,-2.6477423,-1.196115
230.0,68.0,,,,,22733.79999999999,22739.50000000006,1,-2.1224627,0.35296687,-2.814278,-1.4306476
231.0,68.0,,,,,24071.29999999993,24076.599999999977,0,-1.9709928,0.3687072,-2.6936588,-1.2483267
232.0,68.0,,,,,23509.29999999999,23514.29999999999,1,-2.1675801,0.35090736,-2.8553586,-1.4798017
233.0,68.0,,,,,24583.49999999994,24588.100000000035,0,-2.0032067,0.36762515,-2.723752,-1.2826614
234.0,68.0,,,,,24015.399999999965,24019.599999999977,1,-2.1970606,0.34949028,-2.8820615,-1.5120597
235.0,68.0,,,,,25097.399999999965,25101.29999999999,0,-2.035525,0.36654252,-2.7539485,-1.3171017
177.0,69.0,,,,,3585.100000000006,3524.0,0,1.7472599,0.8157249,0.14843905,3.3460808
178.0,69.0,,,,,5708.200000000004,5752.199999999997,-1,1.528692,0.852005,-0.14123785,3.1986217
179.0,69.0,,,,,4690.800000000003,4730.599999999999,0,1.0084825,0.6928518,-0.3495071,2.366472
180.0,69.0,,,,,6664.300000000003,6827.200000000012,-1,0.9535175,0.69132996,-0.4014892,2.3085241
181.0,69.0,,,,,5647.300000000003,5753.099999999991,0,0.4330706,0.5542463,-0.6532522,1.5193934
182.0,69.0,,,,,7615.9000000000015,7672.299999999999,-1,0.38100797,0.55358714,-0.7040228,1.4660387
183.0,69.0,,,,,6537.299999999996,6569.000000000004,0,-0.07482022,0.44664234,-0.95023924,0.8005988
184.0,69.0,,,,,8330.100000000002,8395.599999999999,-1,0.013003886,0.46644422,-0.9012268,0.9272346
185.0,69.0,,,,,7406.499999999996,7336.100000000002,0,-0.28972584,0.39028698,-1.0546883,0.47523665
186.0,69.0,,,,,9589.800000000005,9534.2,-1,-0.3333006,0.38563207,-1.0891395,0.42253828
187.0,69.0,,,,,7979.4,7901.499999999998,0,-0.49826837,0.3696707,-1.2228229,0.22628617
188.0,69.0,,,,,9414.5,9338.0,-1,-0.3006835,0.38911211,-1.0633433,0.4619763
189.0,69.0,,,,,8574.399999999998,8506.400000000001,0,-0.71344924,0.35734987,-1.4138551,-0.013043463
190.0,69.0,,,,,10776.0,10719.1,-1,-0.7014609,0.35636815,-1.3999425,-0.0029792786
191.0,69.0,,,,,9694.4,9648.3,0,-0.96006227,0.37241152,-1.6899889,-0.23013568
192.0,69.0,,,,,11188.4,11151.6,-1,-0.8299625,0.36445192,-1.5442883,-0.11563671
193.0,69.0,,,,,10254.5,10224.9,0,-1.0137867,0.37574,-1.750237,-0.2773363
194.0,69.0,,,,,12092.3,12068.0,-1,-0.9159043,0.36969393,-1.6405044,-0.19130415
195.0,69.0,,,,,11126.3,11105.8,0,-1.0967206,0.38092622,-1.843336,-0.35010517
196.0,69.0,,,,,13551.2,13533.6,-1,-1.0538554,0.3782384,-1.7952027,-0.3125081
197.0,69.0,,,,,12788.100000000002,12772.900000000003,0,-1.2565541,0.38745344,-2.0159628,-0.49714535
198.0,69.0,,,,,14418.1,14405.2,-1,-1.13633,0.38342392,-1.887841,-0.3848191
199.0,69.0,,,,,13559.4,13549.099999999997,0,-1.3145318,0.3866515,-2.0723686,-0.55669487
200.0,69.0,,,,,15258.4,15250.799999999996,-1,-1.2011452,0.38654205,-1.9587677,-0.44352275
201.0,69.0,,,,,14392.300000000005,14387.5,0,-1.3672495,0.38529047,-2.1224189,-0.61208016
202.0,69.0,,,,,15797.80000000001,15795.700000000004,-1,-1.2355478,0.3856515,-1.9914248,-0.47967082
203.0,69.0,,,,,14853.0,14853.399999999994,0,-1.3967409,0.38452807,-2.150416,-0.64306587
204.0,69.0,,,,,16275.200000000004,16277.80000000001,-1,-1.2673424,0.3843444,-2.0206575,-0.5140274
205.0,69.0,,,,,15158.199999999995,15162.5,0,-1.4165293,0.38401523,-2.1691992,-0.6638594
206.0,69.0,,,,,16358.699999999995,16364.199999999995,-1,-1.2728276,0.38435593,-2.0261652,-0.51949
207.0,69.0,,,,,15515.5,15521.700000000012,0,-1.4395685,0.3834198,-2.1910715,-0.68806565
208.0,69.0,,,,,16970.5,16977.000000000015,-1,-1.3093417,0.3842411,-2.0624542,-0.5562291
209.0,69.0,,,,,16286.600000000006,16293.0,0,-1.4903786,0.38137817,-2.2378798,-0.74287736
210.0,69.0,,,,,17688.79999999999,17695.000000000015,-1,-1.3521109,0.38410082,-2.1049485,-0.5992732
211.0,69.0,,,,,16898.399999999994,16904.199999999983,0,-1.5284638,0.38066164,-2.2745607,-0.782367
212.0,69.0,,,,,18412.09999999999,18417.59999999999,-1,-1.3951738,0.38395947,-2.1477344,-0.64261323
213.0,69.0,,,,,17658.800000000003,17663.90000000001,0,-1.5737058,0.38051245,-2.3195102,-0.82790136
214.0,69.0,,,,,18879.09999999999,18884.09999999999,-1,-1.4231831,0.38387927,-2.1755865,-0.6707797
215.0,69.0,,,,,17984.79999999999,17989.70000000001,0,-1.5934336,0.38046637,-2.3391478,-0.8477195
216.0,69.0,,,,,19136.699999999983,19141.699999999983,-1,-1.4388936,0.3838492,-2.191238,-0.6865491
217.0,69.0,,,,,18511.49999999997,18516.699999999983,0,-1.6252735,0.38015914,-2.3703854,-0.8801615
218.0,69.0,,,,,20084.0,20089.5,-1,-1.4951129,0.38365436,-2.2470756,-0.74315035
219.0,69.0,,,,,19453.70000000001,19459.5,0,-1.6838541,0.37821832,-2.425162,-0.9425462
220.0,69.0,,,,,20764.99999999997,20771.099999999977,-1,-1.5356914,0.38352314,-2.2873967,-0.78398603
221.0,69.0,,,,,20070.70000000001,20077.10000000001,0,-1.7224944,0.3769114,-2.4612408,-0.983748
222.0,69.0,,,,,21374.699999999983,21381.300000000017,-1,-1.5720822,0.383409,-2.3235638,-0.8206005
223.0,69.0,,,,,20708.0,20714.9,0,-1.7623792,0.3755692,-2.4984949,-1.0262635
224.0,69.0,,,,,21951.699999999983,21958.699999999983,-1,-1.6065521,0.38330275,-2.3578255,-0.85527873
225.0,69.0,,,,,21294.0,21300.99999999997,0,-1.7991188,0.37432924,-2.532804,-1.0654335
226.0,69.0,,,,,22494.199999999983,22501.20000000001,-1,-1.6389961,0.38320467,-2.3900774,-0.88791496
227.0,69.0,,,,,21892.79999999999,21899.699999999983,0,-1.8366427,0.37306818,-2.5678563,-1.1054292
228.0,69.0,,,,,23272.99999999994,23279.70000000001,-1,-1.6853187,0.38305032,-2.4360974,-0.93454003
229.0,69.0,,,,,22729.29999999999,22735.79999999999,0,-2.4895911,0.4762282,-3.4229984,-1.5561838
230.0,69.0,,,,,24104.0,24110.199999999983,-1,-2.3771029,0.46771744,-3.293829,-1.4603767
231.0,69.0,,,,,23552.70000000001,23558.599999999977,0,-2.5878744,0.48365414,-3.5358367,-1.6399122
232.0,69.0,,,,,24888.70000000001,24894.20000000001,-1,-2.472405,0.47479177,-3.4029968,-1.5418131
233.0,69.0,,,,,24330.20000000007,24335.29999999993,0,-2.68076,0.49075484,-3.6426394,-1.7188804
234.0,69.0,,,,,25509.79999999999,25514.5,-1,-2.548174,0.48047554,-3.489906,-1.6064417
235.0,69.0,,,,,24881.599999999977,24885.899999999965,0,-2.7470562,0.49587262,-3.7189665,-1.7751459
236.0,69.0,,,,,25958.00000000006,25961.900000000023,-1,-2.6026862,0.48460686,-3.5525155,-1.6528567
237.0,69.0,,,,,25410.599999999977,25414.09999999992,0,-2.8107173,0.5008257,-3.7923357,-1.8290989
238.0,69.0,,,,,26366.29999999999,26369.399999999965,-1,-2.6521533,0.4883849,-3.6093876,-1.6949189
239.0,69.0,,,,,25285.79999999999,25288.5,0,-2.7974916,0.49979562,-3.777091,-1.8178921
181.0,70.0,,,,,3420.299999999996,3461.800000000003,0,2.1282682,0.7292474,0.6989434,3.557593
182.0,70.0,,,,,2416.699999999997,2430.799999999996,1,2.264924,0.74403894,0.8066077,3.7232404
183.0,70.0,,,,,4463.4000000000015,4585.300000000003,0,1.2950087,0.633944,0.052478433,2.537539
184.0,70.0,,,,,3415.399999999994,3386.5999999999985,1,1.1297052,0.5663443,0.019670248,2.2397401
185.0,70.0,,,,,5280.099999999999,5296.800000000003,0,0.70313245,0.5370973,-0.3495782,1.7558432
186.0,70.0,,,,,4376.899999999998,4316.300000000003,1,0.25297827,0.4522599,-0.63345116,1.1394076
187.0,70.0,,,,,6651.5,6523.800000000003,0,-0.09663886,0.41214746,-0.9044479,0.7111702
188.0,70.0,,,,,5140.5,5053.799999999999,1,-0.26217505,0.39418212,-1.034772,0.5104219
189.0,70.0,,,,,6544.000000000002,6460.399999999996,0,-0.057927847,0.41644287,-0.8741559,0.7583002
190.0,70.0,,,,,5717.700000000003,5648.900000000003,1,-0.52249134,0.36722845,-1.242259,0.19727641
191.0,70.0,,,,,7994.299999999999,7940.700000000001,0,-0.6199249,0.35681573,-1.3192837,0.07943392
192.0,70.0,,,,,6956.799999999999,6916.5,1,-0.8648912,0.36526635,-1.5808132,-0.14896911
193.0,70.0,,,,,8483.800000000001,8453.9,0,-0.7758518,0.35886627,-1.4792297,-0.07247388
194.0,70.0,,,,,7553.5,7530.8,1,-0.9370414,0.3705215,-1.6632636,-0.2108193
195.0,70.0,,,,,9513.3,9494.9,0,-0.89921933,0.36775893,-1.6200268,-0.17841184
196.0,70.0,,,,,8579.7,8563.800000000001,1,-1.0592008,0.3782596,-1.8005896,-0.3178119
197.0,70.0,,,,,11011.199999999995,10996.999999999998,0,-1.0792735,0.37948772,-1.8230693,-0.33547753
198.0,70.0,,,,,10183.799999999996,10171.0,1,-1.2494121,0.39030865,-2.0144172,-0.48440707
199.0,70.0,,,,,11769.8,11758.6,0,-1.1714835,0.3852862,-1.9266446,-0.41632253
200.0,70.0,,,,,10879.200000000004,10870.2,1,-1.33266,0.3956809,-2.1081946,-0.5571254
201.0,70.0,,,,,12613.599999999997,12607.300000000005,0,-1.2738755,0.39180976,-2.0418227,-0.50592834
202.0,70.0,,,,,11768.999999999993,11765.699999999995,1,-1.4387904,0.40261665,-2.227919,-0.6496618
203.0,70.0,,,,,13223.199999999995,13222.899999999994,0,-1.348279,0.39660656,-2.125628,-0.5709301
204.0,70.0,,,,,12248.1,12250.499999999993,1,-1.4965773,0.40643525,-2.2931905,-0.69996417
205.0,70.0,,,,,13744.5,13749.200000000012,0,-1.4121299,0.4007611,-2.1976216,-0.6266381
206.0,70.0,,,,,12687.000000000007,12693.300000000005,1,-1.5496321,0.40996718,-2.3531678,-0.7460964
207.0,70.0,,,,,13870.900000000009,13878.299999999988,0,-1.4287875,0.40185073,-2.216415,-0.64116
208.0,70.0,,,,,12952.0,12959.799999999988,1,-1.5822172,0.41214937,-2.39003,-0.7744044
209.0,70.0,,,,,14446.899999999994,14454.700000000012,0,-1.4991755,0.40648168,-2.2958796,-0.70247144
210.0,70.0,,,,,13649.0,13656.399999999994,1,-1.665653,0.41777682,-2.4844956,-0.8468104
211.0,70.0,,,,,15075.900000000009,15082.699999999995,0,-1.575398,0.41152284,-2.3819828,-0.7688132
212.0,70.0,,,,,14267.800000000005,14273.899999999994,1,-1.7401679,0.42287445,-2.5690017,-0.9113339
213.0,70.0,,,,,15794.899999999994,15800.399999999994,0,-1.6624527,0.4173301,-2.4804196,-0.8444857
214.0,70.0,,,,,14988.699999999995,14993.699999999995,1,-1.827807,0.42888078,-2.6684132,-0.9872006
215.0,70.0,,,,,16284.599999999991,16289.299999999988,0,-1.7222333,0.42135438,-2.5480878,-0.8963787
216.0,70.0,,,,,15561.200000000012,15565.800000000032,1,-1.8977876,0.43372285,-2.7478843,-1.0476907
217.0,70.0,,,,,16751.800000000017,16756.399999999994,0,-1.7789109,0.4252041,-2.612311,-0.9455108
218.0,70.0,,,,,16009.00000000003,16013.899999999994,1,-1.9528217,0.4375631,-2.8104453,-1.095198
219.0,70.0,,,,,17578.49999999997,17583.70000000001,0,-1.8771303,0.4319591,-2.7237701,-1.0304904
220.0,70.0,,,,,16923.5,16929.20000000001,1,-2.0631914,0.4453593,-2.9360957,-1.1902871
221.0,70.0,,,,,18256.5,18262.60000000001,0,-1.958189,0.43761587,-2.815916,-1.100462
222.0,70.0,,,,,17576.300000000017,17582.79999999999,1,-2.1422927,0.4510195,-3.026291,-1.2582946
223.0,70.0,,,,,18878.899999999965,18885.70000000001,0,-2.0328345,0.44288552,-2.90089,-1.164779
224.0,70.0,,,,,18164.4,18171.50000000003,1,-2.2136633,0.45617694,-3.1077702,-1.3195565
225.0,70.0,,,,,19361.9,19369.10000000001,0,-2.0910864,0.44703317,-2.9672713,-1.2149014
226.0,70.0,,,,,18693.10000000001,18700.4,1,-2.2779372,0.4608631,-3.1812289,-1.3746455
227.0,70.0,,,,,19954.0,19961.20000000001,0,-2.1621687,0.45213565,-3.0483546,-1.2759829
228.0,70.0,,,,,19236.70000000001,19243.79999999999,1,-2.343991,0.46571803,-3.2567983,-1.4311837
229.0,70.0,,,,,20555.70000000001,20562.699999999983,0,-2.2343795,0.45736623,-3.1308174,-1.3379416
230.0,70.0,,,,,19981.0,19987.599999999977,1,-2.4340248,0.47239316,-3.3599155,-1.5081341
231.0,70.0,,,,,21355.70000000004,21362.100000000035,0,-2.3299112,0.46435866,-3.2400541,-1.4197683
232.0,70.0,,,,,20813.10000000001,20819.10000000001,1,-2.5345495,0.47993198,-3.4752162,-1.5938828
233.0,70.0,,,,,22146.699999999924,22152.4,0,-2.4243846,0.47135592,-3.3482423,-1.5005269
234.0,70.0,,,,,21594.20000000001,21599.50000000006,1,-2.74665,0.47233772,-3.672432,-1.820868
235.0,70.0,,,,,22859.70000000007,22864.50000000006,0,-2.6552646,0.46821108,-3.5729585,-1.7375709
236.0,70.0,,,,,22364.29999999993,22368.69999999996,1,-2.844374,0.47923264,-3.78367,-1.9050779
237.0,70.0,,,,,23458.5,23462.400000000023,0,-2.7330227,0.47353166,-3.6611447,-1.8049006
238.0,70.0,,,,,22896.399999999965,22899.900000000023,1,-2.9127185,0.48415762,-3.8616676,-1.9637696
239.0,70.0,,,,,24015.399999999965,24018.399999999965,0,-2.8055065,0.47853965,-3.7434442,-1.8675687
240.0,70.0,,,,,23090.100000000035,23092.70000000001,1,-2.93929,0.4861983,-3.8922386,-1.9863414
241.0,70.0,,,,,23662.29999999999,23664.49999999994,0,-2.7634401,0.47576475,-3.695939,-1.8309412
242.0,70.0,,,,,23059.50000000006,23061.29999999999,1,-2.938173,0.48630905,-3.8913388,-1.9850073
174.0,71.0,,,,,433.4000000000015,618.5999999999985,-1,6.1308403,1.59164,3.011226,9.250455
185.0,71.0,,,,,4451.4000000000015,4680.0,0,1.1826448,0.6728435,-0.13612843,2.501418
186.0,71.0,,,,,6333.500000000007,6447.299999999999,-1,1.1260736,0.63712466,-0.1226908,2.3748379
187.0,71.0,,,,,5423.0,5470.700000000001,0,0.5478645,0.54335314,-0.51710767,1.6128366
188.0,71.0,,,,,7676.0,7594.0999999999985,-1,0.35695022,0.46697873,-0.5583281,1.2722285
189.0,71.0,,,,,6383.5,6268.400000000005,0,-0.0045392513,0.4336914,-0.85457444,0.84549594
190.0,71.0,,,,,7660.5999999999985,7584.199999999997,-1,0.35726994,0.4663227,-0.5567225,1.2712624
191.0,71.0,,,,,6805.5,6742.0,0,-0.17108938,0.40398705,-0.962904,0.6207253
192.0,71.0,,,,,9073.6,9028.999999999998,-1,-0.24112326,0.39643088,-1.0181278,0.5358813
193.0,71.0,,,,,8010.9,7981.3,0,-0.63652587,0.35591033,-1.3341101,0.061058402
194.0,71.0,,,,,9553.3,9534.399999999998,-1,-0.3804284,0.38174343,-1.1286455,0.36778876
195.0,71.0,,,,,8632.6,8619.7,0,-0.8003338,0.35757196,-1.5011749,-0.09949273
196.0,71.0,,,,,10640.0,10629.5,-1,-0.8216265,0.35841992,-1.5241296,-0.1191234
197.0,71.0,,,,,9722.4,9712.3,0,-0.9328557,0.36347786,-1.6452723,-0.22043914
198.0,71.0,,,,,12180.8,12170.3,-1,-1.0127383,0.36696956,-1.7319987,-0.293478
199.0,71.0,,,,,11334.6,11324.000000000004,0,-1.1278727,0.37231573,-1.8576115,-0.39813387
200.0,71.0,,,,,12892.5,12882.7,-1,-1.102349,0.3710359,-1.8295794,-0.37511867
201.0,71.0,,,,,11956.3,11948.3,0,-1.2043953,0.37583178,-1.9410256,-0.46776497
202.0,71.0,,,,,13696.500000000007,13691.2,-1,-1.2041608,0.37613192,-1.9413793,-0.46694225
203.0,71.0,,,,,12836.400000000003,12834.400000000003,0,-1.3152819,0.38150594,-2.0630336,-0.5675302
204.0,71.0,,,,,14382.199999999995,14383.700000000004,-1,-1.2934821,0.38166654,-2.0415485,-0.54541564
205.0,71.0,,,,,13349.900000000009,13354.399999999994,0,-1.3853192,0.38584286,-2.1415713,-0.62906724
206.0,71.0,,,,,14851.199999999995,14858.199999999995,-1,-1.3554689,0.38558564,-2.1112168,-0.599721
207.0,71.0,,,,,13789.099999999991,13797.700000000004,0,-1.4456708,0.38962933,-2.2093444,-0.68199736
208.0,71.0,,,,,15018.0,15027.500000000007,-1,-1.3793362,0.38718188,-2.1382127,-0.62045974
209.0,71.0,,,,,14104.699999999995,14114.299999999988,0,-1.4899102,0.3924569,-2.2591257,-0.7206947
210.0,71.0,,,,,15513.800000000005,15522.899999999994,-1,-1.4462905,0.39141616,-2.2134662,-0.6791148
211.0,71.0,,,,,14674.199999999995,14682.500000000016,0,-1.5688381,0.39742061,-2.3477826,-0.7898937
212.0,71.0,,,,,16128.699999999984,16135.800000000005,-1,-1.5315971,0.39675644,-2.3092399,-0.75395447
213.0,71.0,,,,,15306.400000000009,15312.399999999994,0,-1.6564484,0.402971,-2.4462714,-0.8666252
214.0,71.0,,,,,16837.0,16842.0,-1,-1.6293404,0.4029304,-2.419084,-0.8395968
215.0,71.0,,,,,16015.200000000012,16019.5,0,-1.7542579,0.40922746,-2.5563438,-0.9521721
216.0,71.0,,,,,17276.499999999985,17280.399999999994,-1,-1.6912923,0.40692857,-2.4888723,-0.8937123
217.0,71.0,,,,,16498.600000000006,16502.40000000001,0,-1.8220551,0.41364804,-2.6328053,-1.0113049
218.0,71.0,,,,,17804.499999999985,17808.500000000015,-1,-1.7650282,0.41170558,-2.5719712,-0.9580853
219.0,71.0,,,,,17037.400000000023,17041.79999999999,0,-1.8972292,0.4185811,-2.717648,-1.0768102
220.0,71.0,,,,,18602.10000000001,18607.0,-1,-1.8746617,0.4188311,-2.6955707,-1.0537527
221.0,71.0,,,,,17893.400000000023,17898.899999999994,0,-2.0128653,0.42610115,-2.8480237,-1.177707
222.0,71.0,,,,,19248.70000000001,19254.800000000017,-1,-1.9641893,0.42474642,-2.7966924,-1.1316862
223.0,71.0,,,,,18562.70000000001,18569.300000000017,0,-2.0994976,0.43159682,-2.9454274,-1.2535677
224.0,71.0,,,,,19918.4,19925.4,-1,-2.0567932,0.43093097,-2.901418,-1.2121685
225.0,71.0,,,,,19232.9,19240.20000000004,0,-2.1862435,0.43715617,-3.0430696,-1.3294175
226.0,71.0,,,,,20430.0,20437.5,-1,-2.1245296,0.43533286,-2.977782,-1.2712772
227.0,71.0,,,,,19703.70000000001,19711.300000000017,0,-2.2478886,0.441165,-3.112572,-1.3832052
228.0,71.0,,,,,21014.900000000023,21022.5,-1,-2.2005377,0.44024462,-3.0634172,-1.3376582
229.0,71.0,,,,,20315.79999999999,20323.20000000001,0,-2.3273208,0.44634992,-3.2021666,-1.452475
230.0,71.0,,,,,21592.60000000001,21599.900000000023,-1,-2.2756393,0.44514197,-3.1481175,-1.403161
231.0,71.0,,,,,20997.099999999977,21003.99999999997,0,-2.415464,0.4521508,-3.3016796,-1.5292484
232.0,71.0,,,,,22340.199999999983,22346.79999999999,-1,-2.3721278,0.45147368,-3.2570162,-1.4872394
233.0,71.0,,,,,21780.70000000004,21786.900000000023,0,-2.516484,0.45886007,-3.4158497,-1.6171182
234.0,71.0,,,,,23157.199999999983,23162.99999999997,-1,-2.4773529,0.4584522,-3.375919,-1.5787866
235.0,71.0,,,,,22615.199999999983,22620.599999999977,0,-2.6239111,0.46607527,-3.5374186,-1.7104037
236.0,71.0,,,,,23832.600000000035,23837.400000000023,-1,-2.5647528,0.46432722,-3.4748342,-1.6546714
237.0,71.0,,,,,23224.100000000035,23228.5,0,-2.702941,0.47146246,-3.6270075,-1.7788745
238.0,71.0,,,,,24342.00000000006,24345.900000000023,-1,-2.6312573,0.46885756,-3.550218,-1.7122965
239.0,71.0,,,,,23769.900000000023,23773.400000000023,0,-3.1110413,0.4760521,-4.0441036,-2.1779792
240.0,71.0,,,,,24961.400000000023,24964.5,-1,-2.8562562,0.45600128,-3.7500188,-1.9624937
241.0,71.0,,,,,24339.600000000035,24342.100000000035,0,-3.2070942,0.48132378,-4.150489,-2.2636995
